color,number,comment
#9D5167,1119,Violet Quartz
#F6D87B,1135,Pro Maize
#F79E66,1155,Iland Peach
#1070AA,1177,Sea Blue
#B7A059,1193,Cactus Green
#756B67,1241,Charcoal
#7EC896,1302,Pale Aqua
#63346A,1334,Mulberry
#3B7D40,1369,Kelly
#72AD6C,1377,Pale Green
