color,number,comment
#0075B0,1195,Medium Aquamarine
#0066A1,1196,Dark Aquamarine
#65CFE9,1197,Iceberg Blue
#0073CF,1198,China Blue
#002244,1199,Navy
#004153,1200,Salem Blue
#004165,1201,Dark Blueberry
#3D7EDB,1202,Azure
#0039A6,1203,Royal Blue
#00338D,1204,Brilliant Blue
#0B2265,1205,Deep Blue
#8884D5,1206,Purple Iris
#9DABE2,1207,Tulip
#212492,1208,Electric Purple
#1A2155,1209,Grape
#411244,1210,Indigo
#6459C4,1211,Moon Shadow
#4B306A,1212,Huckleberry
#B382C7,1213,Heather
#9C5FB5,1214,Lavender
#6E2C6B,1215,Peony
#7D0063,1216,Dark Fuschia
#DCC7DF,1217,Pale Orchid
#DC9DDD,1218,Orchid
#C2ACBE,1219,Dusty Mauve
#752864,1220,Grape Jelly
#C1AFE5,1221,Freesia
#C5B9E3,1222,Lilac
#3B0083,1223,Royal Purple
#82240C,1224,Raspberry Red
#F5EC5A,1225,Lemon Citrus
#FAE700,1226,Sunshine Yellow
#FCD900,1227,Sunflower
#FDC480,1228,Baby Peach
#D7D3C7,1229,Eggshell
#FFB652,1230,Orange Cream
#FFB612,1231,September Sunset
#FFA100,1232,Orange Meringue
#783014,1233,Redwood
#9E3039,1234,Rusty Red
#CEA98C,1235,Cream Soda
#675C53,1236,Weathered Wood
#766A65,1237,Dark Alder
#86431E,1238,Cinnamon
#B9C9D0,1239,Silvery Grey
#7D9AAA,1240,Granite
#003C69,1241,Dark Slate Blue
#003946,1242,Deep Slate Blue
#91BAA3,1243,Antique Grey
#616365,1244,Graphite
#4D4F53,1245,Light Charcoal
#65551C,1246,Olive Green
#CCDC00,1247,Kiwi Lime
#00AF3F,1248,Meadow
#175E54,1249,Holly Leaf
#1C453B,1250,Winter Pine
#69923A,1251,Dusty Green
#557630,1252,Bush Ivy
#0D776E,1253,Minty Teal
#00685B,1254,Dark Teal
#0098DB,1255,Country Blue
#A0CFEB,1256,Pale Blue
#6FD4E4,1257,Summer Sky
#003D4C,1258,Dark Turquoise
#0098C3,1259,Turquoise
#00B0CA,1260,Caribbean Blue
#002C77,1261,True Blue
#6F9AD3,1262,Periwinkle
#003591,1263,Berry Blue
#002857,1264,Dark Blue
#002C5F,1265,Sailor Blue
#4B08A1,1266,Soft Grape
#151C54,1267,Eggplant
#57068C,1268,Pure Purple
#490E6F,1269,Dark Purple
#C30014,1270,Christmas Red
#DDE00F,1271,Lemon Ice
#C9DD03,1272,Neon Green
#60DD49,1273,Brilliant Lime
#FFCC1E,1274,Mango
#FFED38,1275,Neon Yellow
#FFA952,1276,Tropical Orange
#FF9338,1277,Neon Orange
#FF585F,1278,Rebel Peach
#F28CA3,1279,Shy Flamingo
#FE8A9E,1280,Neon Pink
