color,number,comment
#A3BCB8,1219,Sprite
#E17578,1220,Pink Icing
#AA4134,1221,Dark Rust
#E9DEBA,1222,Celery
#EFC82C,1223,Canary
#E2BC51,1224,Star Gold
#C98D47,1225,Pollen Gold
#D58D64,1226,Buff Orange
#799C97,1227,Pale Blue
#6D6258,1228,Vertiver Green
#5D5147,1229,Dark Grey
#614E3F,1230,Fungi
#A799BB,1232,Violet
#4E4564,1233,Blackberry
#BE3763,1234,Dark Pink
#9A688E,1235,Rose Dust
#4E2A36,1236,Plum
#812833,1238,Dark Orange / Red
#575251,1239,Twilight
#726967,1240,Charcoal
#3B3F45,1241,Black
#233D5B,1242,Blue Ink
#333C53,1243,Light Navy
#2D3038,1244,Black
#2B9F84,1245,Seafoam
#008B87,1246,M. D. Green
#00936D,1247,Peppermint
#9ACE69,1248,Sharp Green
#0EA146,1249,Harvest Green
#007047,1250,Dark Green
#00914C,1251,Vibrant Green
#375B63,1252,Deep Atlantic
#CD7A4E,1253,Toast
#E38D81,1254,Flamingo
#C1956C,1255,Gold
#AF7F56,1256,Sirocco
#9C562F,1257,Orange / Brown
#7E4833,1258,Light Cocoa
#775854,1259,Dark Brown
#C0B085,1260,Wheat
#939DC3,1261,Pastel Lilac
#7E7897,1263,Sterling
#938C9E,1264,Thistle
#2B5392,1266,Jamie Blue
#ECE2AB,1267,PaleYellow
#E4BA82,1270,Glow
#DBA272,1272,Impala
#A78C61,1273,Candied Ginger
#70A8C6,1274,Sky Blue
#7991B7,1275,Cosmic Sky
#407497,1276,Pale Purple
#273C52,1277,Blue
#FF6616,1278,Pumpkin
#008173,1279,Peppermint
#007763,1280,Jade
#9F233F,1281,Atom Red
#6AC6A3,1282,Pale Aqua
#006253,1284,Green Forest
#CFCDCA,1286,Dawn Blue
#6B6869,1287,Metal
#7A7976,1288,Moon Mist
#4698A5,1289,Capri
#154B4B,1290,Blue Spruce
#006473,1291,Mallard Blue
#8EC4C3,1292,Light Blue
#006D70,1293,M. D. Green
#00819B,1294,Blue / Green
#008CAC,1295,Dark Blue / Green
#005F7E,1296,Peacock
#0071A3,1297,Baltic Blue
#00867A,1298,Brite Jade
#00B9AC,1299,Aqua Pearl
#38A87D,1301,Bluestone
#7ACE96,1302,Pale Aqua
#364033,1303,Dark Army Green
#0E4E3F,1304,Dark Green
#C1B597,1305,Light Green / Yellow
#7B7966,1306,Arcadian Green
#DA4751,1307,Scarlet
#6B6D59,1308,Medium Green / Yellow
#D66399,1309,Wild Pink
#953C73,1310,Hot Peony
#8E8BB8,1311,Pale Purple
#58496F,1312,Purple Accent
#443555,1313,Purple Accent
#E49CA7,1315,Pink Mist
#E9A09B,1317,Emily Pink
#424047,1318,Dark Grey
