color,number,comment
#FFC7B8,778,Antique Mauve Very Light
#6D5748,779,Cocoa Dark
#B5622E,780,Topaz Ultra Very Dark
#B56B38,781,Topaz Very Dark
#CC7742,782,Topaz Dark
#E19255,783,Topaz Medium
#47375D,791,Cornflower Blue VeryD
#616180,792,Cornflower Blue Dark
#938BA4,793,Cornflower Blue Medium
#BBD0DA,794,Cornflower Blue Light
#1E3A5F,796,Royal Blue Dark
#1E4263,797,Royal Blue
#67738D,798,Delft Dark
#849CB6,799,Delft Medium
#E9EEE9,800,Delft PALE
#7B4714,801,Coffee Brown Dark
#2C496F,803,Baby Blue Ultra Very Dark
#1E8285,806,Peacock Blue Dark
#80A7A0,807,Peacock Blue
#BEC1CD,809,Delft
#AFC3CD,813,Blue Light
#A20058,814,Garnet Dark
#A6005B,815,Garnet Medium
#B3005B,816,Garnet
#DB1855,817,Coral Red Very Dark
#FFEAEB,818,Baby Pink
#F8F7DD,819,Baby Pink Light
#1E3655,820,Royal Blue Very Dark
#F2EADB,822,Beige Grey Light
#000049,823,Navy Blue Dark
#476174,824,Blue Very Dark
#556C80,825,Blue Dark
#738A99,826,Blue Medium
#D5E7E8,827,Blue Very Light
#EDF7EE,828,Blue Ultra Very Light
#825A08,829,Golden Olive Very Dark
#885F12,830,Golden Olive Dark
#906712,831,Golden Olive Medium
#B27737,832,Golden Olive
#DBB680,833,Golden Olive Light
#F2D18E,834,Golden Olive Very Light
#5E381B,838,Beige Brown Very Dark
#6D4227,839,Beige Brown Dark
#80551E,840,Beige Brown Medium
#BC866B,841,Beige Brown Light
#DBC2A4,842,Beige Brown Very Light
#6B6766,844,Beaver Brown Ultra Dark
#995C30,868,Hazel Nut Brown Very Dark
#995C30,869,Hazel Nut Brown Very Dark
#4F564C,890,Pistachio Green Ultra Dark
#F13154,891,Carnation Dark
#F95A61,892,Carnation Medium
#F3959D,893,Carnation Light
#FFC2BF,894,Carnation Very Light
#595C4E,895,Hunter Green Very Dark
#763713,898,Coffee Brown Very Dark
#E96D73,899,Rose Medium
#CE2B00,900,Burnt Orange Dark
#8A184D,902,Granet Very Dark
#4E5F39,904,Parrot Green Very Dark
#627739,905,Parrot Green Dark
#8FA359,906,Parrot Green Medium
#B9C866,907,Parrot Green Light
#316955,909,Emerald Green Very Dark
#30745B,910,Emerald Green Dark
#318061,911,Emerald Green Medium
#739E73,912,Emerald Green Light
#99BC95,913,Nile Green Medium
#AA185B,915,Plum Dark
#AB165F,917,Plum Medium
#A8444C,918,Red Copper Dark
#B44B52,919,Red Copper
#C55E58,920,Copper Medium
#CE675B,921,Copper
#ED8673,922,Copper Light
#566364,924,Grey Green Very Dark
#607473,926,Grey Green Light
#C8C6C2,927,Grey Green Light
#E1E0D8,928,Grey Green Very Light
#667A8C,930,Antique Blue Dark
#7C8791,931,Antique Blue Medium
#B6BAC2,932,Antique Blue Light
#3E3B28,934,Black Avocado Green
#433F2F,935,Avocado Green Dark
#454531,936,Avocado Green Very D
#495637,937,Avocado Green Medium
#632710,938,Coffee Brown Ultra Dark
#000031,939,Navy Blue Very Dark
#00A275,943,Aquamarine Medium
#FFCEA4,945,Flesh Medium
#F44900,946,Burnt Orange Medium
#FF5B00,947,Burnt Orange
#FFF3E7,948,Peach Flesh Very Light
#EFA27F,950,Sportsman Flesh
#FFE5BC,951,Flesh
#AAD5A4,954,Nile Green
#D6E6CC,955,Nile Green Light
