color,number,comment
#FAA4A4,1108,Lt. Mauve
#DC6496,1109,Hot Pink
#FCCBDF,1111,Pastel Orchid
#46016E,1112,Royal Purple
#F0C8B4,1113,Pastel  Mauve
#F0B9B9,1115,Lt. Pink
#F5A9A0,1117,Mauve
#B46E75,1119,Dk. Mauve
#F0D6D2,1120,Pale Pink
#FAB9CB,1121,Pink
#82288E,1122,Purple
#FFEC00,1124,Sun Yellow
#DC8C17,1126,Tan
#FAECC6,1127,Med. Ecru
#C39471,1128,Dk. Ecru
#6A1F06,1129,Brown
#551602,1130,Dk. Brown
#490002,1131,Cloister Brown
#507DAA,1134,Peacock Blue
#FFF072,1135,Pastel Yellow
#FFBE00,1137,Yellow Orange
#4A5870,1143,True Blue
#B4E1EB,1145,Powder Blue
#EB0000,1147,Christmas Red
#FFBDBD,1148,Lt. Coral
#E8C89C,1149,Deep Ecru
#E2E2EB,1151,Powder Blue Tint
#FA9999,1154,Coral
#636327,1156,Lt. Army Green
#BA4500,1158,Dk. Maple
#D39D00,1159,Temple Gold
#10394A,1162,Deep Teal
#DFE5EB,1165,Lt. Sky Blue
#8E7E7E,1166,Med. Steel Gray
#FFD226,1167,Maize Yellow
#F5740A,1168,True Orange
#9C0000,1169,Bayberry Red
#975F2F,1170,Lt. Brown
#08180E,1171,Weathered Blue
#6E788C,1172,Med. Weathered Blue
#59591D,1173,Med. Army Green
#0D2904,1174,Dk. Pine Green
#152D04,1175,Dk. Avocado
#515308,1176,Med. Dk. Avocado
#899812,1177,Avocado
#8F623D,1179,Dk. Taupe
#A58973,1180,Med. Taupe
#CB0000,1181,Rust
#020114,1182,Blue Black
#320614,1183,Black Cherry
#FF6600,1184,Orange Red
#FCBE05,1185,Golden Yellow
#5B0000,1186,Sable Brown
#FFE500,1187,Mimosa Yellow
#FF004B,1188,Red Geranium
#4B122D,1189,Dk. Chestnut
#A04656,1190,Med. Burgundy
#BD1E60,1191,Dk. Rose
#D21E82,1192,Fuchsia
#E6AFD2,1193,Lavender
#D274D7,1194,Lt. Purple
#370150,1195,Dk. Purple
#96C3E1,1196,Blue
#220F34,1197,Med. Navy
#3C5075,1198,Dusty Navy
#2A143F,1199,Admiral Navy Blue
#140B2D,1200,Med. Dk. Navy
#648BBE,1201,Med. Powder Blue
#182B56,1202,Deep Turquoise
#AEB8C3,1203,Lt. Weathered Blue
#A8C8BC,1204,Pastel Jade
#6E90A5,1205,Med. Jade
#1E6E6F,1206,Dark Jade
#80A388,1207,Seafoam Green
#0C3D03,1208,Mallard Green
#BDD163,1209,Lt. Avocado
#273B00,1210,Dk. Army Green
