color,number,comment
#953A0A,61391,Tuscan Red
#E90000,61392,Internat'l Orange
#D70000,61393,Bright Red
#DC9695,61394,Blush
#B70000,61395,Stop Sign Red
#FF738D,61396,Bubblegum
#472E27,61397,Brown Sugar
#C30000,61398,Firecracker Red
#910000,61399,Dark Lipstick Red
#7C0000,61400,Carmine Red
#840000,61401,Maroon Red
#6E2100,61402,Claret
#E3819D,61403,Light Burgundy
#EC005E,61404,Ultra Pink
#7A1322,61405,Beaujolais
#9C1B37,61406,Light Beaujolais
#7A2C36,61407,Red Violet
#F4CEE9,61408,Pale Blush
#A40042,61409,Violet
#ED67A2,61410,Medium Pink
#6A00A2,61411,Medium Violet
#670836,61412,Dark Magenta
#7B314E,61413,Grape
#68367A,61414,Light Grape
#363C66,61415,Dark Royal Blue
#2B2790,61416,Iris
#402A80,61417,Blue Violet
#77597E,61418,Pale Iris
#401F3D,61419,Indigo
#3B274A,61420,Medium Indigo
#3D2440,61421,Navy Blue
#381B3A,61422,Light Indigo
#4F1E3A,61423,Aubergine
#224099,61424,Azure
#0051B3,61425,Medium Sapphire
#00388B,61426,Electric Blue
#0F3A65,61427,Deep Sapphire
#0071AF,61428,Light Sapphire
#0078D3,61429,Bright Sapphire
#009DDA,61430,Pale Sapphire
#6997C1,61431,Sky Blue
#425779,61432,Dusty Blue
#74BCD7,61433,Pale Sky Blue
#A2A7BC,61434,Light London Fog
#005FA3,61435,Caribbean Blue
#44425B,61436,Ocean Blue
#0089B6,61437,Light Caribbean Blue
#232E56,61438,Ultramarine
#2D2128,61439,Cool Black
#5FC3CD,61440,Pale Turquoise
#1E3246,61441,Deep Blue Sea
#00718F,61442,Aquamarine
#00809F,61443,Light Aquamarine
#0A3D60,61444,Deep Jade
#3C4666,61445,Dark Jade
#65B4B7,61446,Pale Caribbean Blue
#00602B,61447,Kelly Green
#009F86,61448,Light Kelly Green
#1D222A,61449,Dark Kelly Green
#37231C,61450,Ultra Kelly Green
#007A61,61451,Summer Green
#5A9649,61452,Spring Green
#8AC277,61453,Light Mint Green
#2D3922,61454,Dark Green
#46281F,61455,Mud Brown
#FBD500,61456,Caribbean Yellow
#EC7400,61457,Fireworks Orange
#970006,61458,Ruby Red
#95CEEE,61459,Alice Blue
#173C86,61460,Medium Electric Blue
#242436,61461,Oxford Blue
#C5AF98,61462,Light Beige
#733F03,61463,Beaver Brown
#C8C4C4,61464,Light Mist
#9E9DAC,61465,Dark Mist
#365DB2,61466,Cerulean Blue
#1C3E9D,61467,Dark Cerulean Blue
#0070C0,61468,Light Peacock Blue
#006630,61469,Leaf Green
#8C735A,61470,Light Umber
#64687E,61471,London Fog
#C8AD7B,61472,Light Ecru
#562C1A,61473,Roasted Coffee
#B1B3A8,61474,White
#958E91,61475,Pale Celadon
#E8D9BB,61476,Vanilla
#E0B89A,61477,Light Blush
#227E72,61503,Green Peacock
#A38373,61508,Putty
#92D45C,61510,Lime Green
#FF3082,61511,Deep Rose
#187C9A,61513,Wild Peacock
#3E656A,61517,Coachman Green
#CA084F,61533,Light Rose
#101B93,61535,Team Blue
#302122,61536,Midnight Teal
#7E0000,61594,Light Cordovan
#D8FE28,61901,Light Lime Neon
#90FF00,61904,Lime Green Neon
#FFF100,61905,Bright Yellow Neon
#FF6F96,61909,Medium Pink Neon
#FF0082,61910,Fushia Neon
#FF0044,61913,Hot Pink Neon
#FF9E06,61914,Light Orange Neon
#FF4800,61953,Tangerine Neon
