color,number,comment
#61653E,955,Olive Drab
#757144,956,Dark Green / Yellow
#87BCA6,961,Dusty Jade Green
#98AB86,962,Olive Green
#7A8E68,963,Loden Frost
#62888A,965,Arctic
#627F7E,966,Trellis
#CCB86D,982,Rattan
#B8C66B,983,Celery Green
#B9DE8A,984,Lettuce Green
#C0E87C,985,Lime
#73B54E,988,Medium Green
#358F48,990,Dark Green
#257548,992,Jade
#436448,995,Teal
#4B4884,1031,Purple
#EDEDD2,1140,Light Yellow
#BDB9A2,1141,Alfalfa
#E3C498,1145,Winter Wheat
#D3C8A5,1146,Light Green / Yellow
#C1B99D,1147,Sand
#C7BA9A,1148,Gravel
#A3A28E,1149,Flint Gray
#5F4E40,1152,Dark Fawn
#FDDBB9,1160,Opaline
#3770A4,1163,Medium Blue
#7FD957,1183,Bright Green
#A73B41,1240,Terra Cotta
#8D3F43,1241,Dark Rust Red
#733B3D,1243,Sepia
#82628B,1313,Light Grape
#835478,1323,Argyle Purple
#81749F,1324,Aster Purple
#535599,1331,Medium Purple
#487072,1386,Gander Green
#306CA6,1423,Medium Blue
#968B77,1520,Moon Rock
#714D3D,1527,Brown
#7E5C3E,1545,Dark Brown
#B6A36C,1552,Lark
#2E9F75,1615,Pale Jade
#98C173,1619,Medium Green
#C0CBC6,1707,Ballad Blue
#B5BFB8,1708,Winter Sage
#A5B0AB,1710,Aqua Gray
#8D938A,1713,Platinum
#6D6E73,1716,Pewter
#37497C,2031,Medium Purple
#0080A8,2093,Medium Turquoise Blue
#834453,2250,Dark Brown
#C9AD7F,2518,Latte
#BA9C45,2519,Medium Green / Yellow
#C5A16C,2526,Honey
#EA814C,3001,Gold
#E28C73,3014,Blush
#B43A39,3015,Dark Orange /  Brown
#CF4C3F,3016,Dark Salmon
#8F5F45,3142,Rancho Brown
#367D67,3325,Dark Blue / Green
#9DC8D6,4004,Aqua Lake
#FFC500,4117,Sunflower
#A89781,4371,Light Brown
#51B2BB,4419,River Blue
#1E6095,4453,Dark Royal Blue
#00877A,4627,Medium Green / Blue
#30554F,4735,Enchanted Sea
#3B486D,5550,Ash
#374D70,5551,Ash
#3E424D,5552,Dark Navy
#384059,5553,Light Midnight
#76AFCB,5554,Alaskan Blue
#0099AF,5555,Dark Blue / Green
#435A6A,5556,Petrol Blue
#409B47,5557,Sage
#776852,5558,Medium Green / Yellow
#D0D2CC,5559,Light Green
#C6C8BA,5829,Light Green / Yellow
#A8CAD9,6137,Crystal Blue
#868E8C,8010,Platinum
