color,number,comment
#FFA57D,C284,Peach
#66AC99,C285,Blue Green
#009982,C288,Emerald
#FFCC82,C289,Pale Gold
#993333,C291,Red brown
#783C33,C294,Reddish brown
#339999,C313,Dark Aqua
#000033,C314,Navy
#FFFFF0,C315,Off White
#FFFF66,C316,Lemon Yellow
#EFFF66,C317,Green Gold
#FFE1F0,C319,Pale Pink
#FFB296,C320,Rose Pink
#FFCCCC,C322,Salmon Pink
#0000B4,C323,Bright Blue
#3CAF78,C324,Teal Green
#AA7835,C325,Brown
#AFAFB4,C327,Dark Grey
#FFFFE1,C328,Yellow Beige
#FFF500,C329,Orange Gold
#EBCCF5,C330,Lilac
#BEBEB4,C331,Light Grey
#002878,C334,Bright Navy
#000066,C336,Navy
#99FFF0,C337,Pale Sea Green
#336699,C339,Teal Blue
#8C8C96,C342,Dark Grey
#FF0066,C343,Rose Red
#CC6699,C349,Mid Purple
#4B0099,C350,Ultra Marine
#99FFDC,C352,Light Green
#F08C4B,C353,Rich Brown
#B2B2B2,C354,Silver Grey
#003399,C355,Intense Blue
#336600,C357,Dark Leaf Green
#33CC46,C358,Medium Green
#FF9933,C359,Orange
#CCCCD2,C360,Med Silver Grey
#B2B2B9,C362,Grey
#99334B,C373,Burgundy
#99CC33,C374,Medium Green
#FFFFF0,C376,Light Beige
#FFCCD7,C377,Mauve Pink
#96BEE6,C378,Medium Blue
#FADCDC,C382,Pink
#FFB4A0,C383,Peach
#FFD7A5,C401,Sand
#995066,C402,Maroon
#DCDCE0,C403,Light Grey
#FFBE66,C405,Tangerine
#FFB9BE,C406,Pale Pink
#CC3300,C407,Rust
#FF9A9A,C408,Rose Pink
#990099,C409,Purple
#B466E6,C410,Purple
#5A3C00,C411,Dark Olive Green
#555555,C412,Very Dark Grey
#FF3300,C413,Tomato Red
#505A66,C414,Steel blue
#CC8C96,C415,Plum Pink
#339978,C416,Slate Green
#B4824B,C417,Light brown
#99999A,C418,Medium Grey
#AA7835,C419,Brown
#1E9750,C420,Emerald Green
#989966,C421,Khaki Green
#B466E6,C422,Purple
#338287,C423,Dark Aqua
#FFFF99,C424,Pale Khaki Green
#82BF35,C425,Med Olive Green
#FFCC99,C426,Salmon
#CCB4AA,C427,Medium grey brown
#33FF99,C428,Mint Green
#33CC33,C429,Medium Green
#DCBEA0,C430,Pale Brown
#CC968C,C431,Brownish pink
#B99966,C432,Burnished brown
#CC99BA,C433,Dusky Mauve
#7F7F7F,C434,Medium Grey
#99999A,C435,Medium Grey
#FF50BE,C436,Deep Pink
#FFB482,C437,Orange Peach
#669999,C438,Sea Green
#FFF500,C439,Orange Gold
#502800,C440,Very dark brown
