color,number,comment
#E9B058,751,Sweet Melon
#E9A34C,752,Aurora Orange
#E6913C,753,Orange Peel
#E2501F,755,Burnt Orange
#392D54,765,Satin Sheet
#C8754A,767,Muted Spice
#802512,769,Dark Cinnamon
#EFAB79,783,Sahara Tan
#C9662E,784,Light Sienna
#B54A1F,785,Sienna Brown
#AD3D1B,786,Berkshire Brick
#E8B9A0,792,Shasta Pink
#A86547,794,Flagstone Clay
#7D3421,796,Provincial Rose
#FBFDFC,800,Pure White
#FAFBFB,801,Ice Cap
#F3EBCF,811,Angora White
#BFB789,813,Frontier Tan
#B29F62,815,Deep Clay
#D5C68D,842,Willow Leaf
#9A713A,844,African Safari
#FDFCFC,850,Lamp Light
#000000,900,Black
#FAD1CF,1011,Rose Carolina
#F25F72,1013,Iceland
#EF5367,1014,Dusty Rose
#F8E5DC,1021,Buff
#D91F1C,1051,Singapore Sunset
#E41E1A,1053,Saffron
#F9C8CD,1081,Pink Rose
#FA8F9C,1082,Rose Cerise
#EC3F66,1083,Begonia
#E61E3D,1084,Hibiscus
#DF1D32,1085,Violet Red
#CD1220,1086,Raspberry
#ED455B,1107,Shrimp
#F26374,1119,Impatients
#DD2E4B,1120,Lafayette Rose
#C72635,1121,China Rose
#BC222C,1122,Marie Antoinette
#B62F3A,1182,Currant
#9A1422,1586,Cabernet
#E77D7F,1600,Light Mulberry
#BF535D,1602,Cameo
#A53543,1603,Dark Mulberry
#FABFC4,1900,Petunia
#E57481,1902,Roseleaf
#DB5661,1904,Pansies Perfections
#D13949,1906,Purple Pansies
#B21F38,1908,Dark Pansies
#832132,1910,Paternina
#A0A53F,2011,Light Olive
#6E7B28,2013,Avocado
#545722,2015,Pation Green
#009999,2040,Blue Azure
#00979B,2042,Aquamarine
#42071C,6655,Ophelia
#40425F,358S,Midnight Navy
#3E72A7,K07,Solar Blue
#53BBC8,K33,Blue Harmony
#2B8887,K37,Aqua
#450A72,K38,Deep Violet Purple
#D51537,O23,N / A
#2A396C,O55,N / A
#1D5257,O74,N / A
#DA183C,O83,N / A
#406EA9,OO7,N / A
#379AA6,P52,N / A
#E2265C,Y40,Pink Passion
